date,name,relative_popularity,nationality,page_views,edits,profession,popular
2017-10-31,Elon Musk,5.8,SA,520815,65,Entrepreneur,yes
2017-11-30,Elon Musk,8.0,SA,891298,69,Entrepreneur,yes
2017-12-31,Elon Musk,6.8,SA,602498,0,Entrepreneur,yes
2018-01-31,Elon Musk,7.5,SA,466919,21,Entrepreneur,yes
2018-02-28,Elon Musk,21.25,SA,332484,25,Entrepreneur,no
2018-03-31,Elon Musk,9.5,SA,413670,20,Entrepreneur,yes
2018-04-30,Elon Musk,6.6,SA,384817,53,Entrepreneur,no
2018-05-31,Elon Musk,9.75,SA,561179,41,Entrepreneur,yes
2018-06-30,Elon Musk,6.0,SA,421203,55,Entrepreneur,yes
2018-07-31,Elon Musk,12.0,SA,467025,26,Entrepreneur,yes
2018-08-31,Elon Musk,9.5,SA,438839,18,Entrepreneur,yes
2018-09-30,Elon Musk,16.2,SA,384343,31,Entrepreneur,no
2018-10-31,Elon Musk,10.0,SA,621163,81,Entrepreneur,yes
2018-11-30,Elon Musk,6.75,SA,374781,67,Entrepreneur,no
2018-12-31,Elon Musk,7.6,SA,436426,34,Entrepreneur,yes
2019-01-31,Elon Musk,6.25,SA,643158,20,Entrepreneur,yes
2019-02-28,Elon Musk,8.0,SA,402414,27,Entrepreneur,yes
2019-03-31,Elon Musk,7.4,SA,492010,60,Entrepreneur,yes
2019-04-30,Elon Musk,7.0,SA,581025,72,Entrepreneur,yes
2019-05-31,Elon Musk,7.0,SA,667878,54,Entrepreneur,yes
2019-06-30,Elon Musk,5.2,SA,575016,147,Entrepreneur,yes
2019-07-31,Elon Musk,6.25,SA,625116,94,Entrepreneur,yes
2019-08-31,Elon Musk,5.5,SA,1100603,26,Entrepreneur,yes
2019-09-30,Elon Musk,5.4,SA,567161,0,Entrepreneur,yes
2019-10-31,Elon Musk,6.5,SA,557504,0,Entrepreneur,yes
2019-11-30,Elon Musk,10.25,SA,759100,0,Entrepreneur,yes
2019-12-31,Elon Musk,7.8,SA,676842,0,Entrepreneur,yes
2020-01-31,Elon Musk,9.5,SA,501103,150,Entrepreneur,yes
2020-02-29,Elon Musk,8.0,SA,974094,81,Entrepreneur,yes
2020-03-31,Elon Musk,7.2,SA,449801,88,Entrepreneur,yes
2020-04-30,Elon Musk,12.25,SA,491476,100,Entrepreneur,yes
2020-05-31,Elon Musk,49.0,SA,518514,81,Entrepreneur,yes
2020-06-30,Elon Musk,14.0,SA,356782,0,Entrepreneur,no
2020-07-31,Elon Musk,15.5,SA,834810,0,Entrepreneur,yes
2020-08-31,Elon Musk,12.6,SA,635125,0,Entrepreneur,yes
2020-09-30,Elon Musk,10.0,SA,473767,0,Entrepreneur,yes
2020-10-31,Elon Musk,7.5,SA,406750,0,Entrepreneur,yes
2020-11-30,Elon Musk,12.0,SA,526583,0,Entrepreneur,yes
2020-12-31,Elon Musk,12.75,SA,1052256,0,Entrepreneur,yes
2016-01-31,Taylor Swift,30.4,US-PA,597803,68,Music,yes
2016-02-29,Taylor Swift,43.75,US-PA,637725,95,Music,yes
2016-03-31,Taylor Swift,28.5,US-PA,500387,36,Music,yes
2016-04-30,Taylor Swift,30.75,US-PA,973994,46,Music,yes
2016-05-31,Taylor Swift,27.8,US-PA,650286,16,Music,yes
2016-06-30,Taylor Swift,43.75,US-PA,657738,36,Music,yes
2016-07-31,Taylor Swift,50.6,US-PA,637607,6,Music,yes
2016-08-31,Taylor Swift,24.5,US-PA,551499,17,Music,yes
2016-09-30,Taylor Swift,23.75,US-PA,782831,13,Music,yes
2016-10-31,Taylor Swift,20.8,US-PA,819932,17,Music,yes
2016-11-30,Taylor Swift,20.75,US-PA,980695,19,Music,yes
2016-12-31,Taylor Swift,22.0,US-PA,737771,22,Music,yes
2017-01-31,Taylor Swift,19.4,US-PA,771435,24,Music,yes
2017-02-28,Taylor Swift,18.25,US-PA,806351,74,Music,yes
2017-03-31,Taylor Swift,15.25,US-PA,880439,103,Music,yes
2017-04-30,Taylor Swift,14.2,US-PA,1148966,159,Music,yes
2017-05-31,Taylor Swift,16.0,US-PA,969397,130,Music,yes
2017-06-30,Taylor Swift,15.75,US-PA,979003,10,Music,yes
2017-07-31,Taylor Swift,13.4,US-PA,1024930,0,Music,yes
2017-08-31,Taylor Swift,55.25,US-PA,1013853,0,Music,yes
2017-09-30,Taylor Swift,32.5,US-PA,917241,0,Music,yes
2017-10-31,Taylor Swift,25.0,US-PA,1068071,0,Music,yes
2017-11-30,Taylor Swift,39.5,US-PA,1200744,0,Music,yes
2017-12-31,Taylor Swift,25.2,US-PA,1188582,0,Music,yes
2018-01-31,Taylor Swift,18.5,US-PA,1140405,35,Music,yes
2018-02-28,Taylor Swift,14.25,US-PA,3471643,79,Music,yes
2018-03-31,Taylor Swift,16.25,US-PA,1362733,40,Music,yes
2018-04-30,Taylor Swift,15.2,US-PA,849849,13,Music,yes
2018-05-31,Taylor Swift,20.75,US-PA,1347085,194,Music,yes
2018-06-30,Taylor Swift,16.25,US-PA,796426,27,Music,yes
2018-07-31,Taylor Swift,18.0,US-PA,1585933,85,Music,yes
2018-08-31,Taylor Swift,15.75,US-PA,1200454,27,Music,yes
2018-09-30,Taylor Swift,12.8,US-PA,2352514,0,Music,yes
2018-10-31,Taylor Swift,17.5,US-PA,1220035,0,Music,yes
2018-11-30,Taylor Swift,12.0,US-PA,1051768,0,Music,yes
2018-12-31,Taylor Swift,14.0,US-PA,1133407,0,Music,yes
2019-01-31,Taylor Swift,12.25,US-PA,866277,55,Music,yes
2019-02-28,Taylor Swift,11.0,US-PA,788722,41,Music,yes
2019-03-31,Taylor Swift,10.2,US-PA,1109129,29,Music,yes
2019-04-30,Taylor Swift,21.75,US-PA,912553,26,Music,yes
2019-05-31,Taylor Swift,15.75,US-PA,881568,41,Music,yes
2019-06-30,Taylor Swift,21.0,US-PA,711140,79,Music,yes
2019-07-31,Taylor Swift,16.0,US-PA,867835,39,Music,yes
2019-08-31,Taylor Swift,30.0,US-PA,695414,26,Music,yes
2019-09-30,Taylor Swift,17.4,US-PA,772886,47,Music,yes
2019-10-31,Taylor Swift,15.0,US-PA,802655,75,Music,yes
2019-11-30,Taylor Swift,19.5,US-PA,1134023,42,Music,yes
2019-12-31,Taylor Swift,16.6,US-PA,1101877,0,Music,yes
2020-01-31,Taylor Swift,14.75,US-PA,1247070,67,Music,yes
2020-02-29,Taylor Swift,19.5,US-PA,1135385,80,Music,yes
2020-03-31,Taylor Swift,13.4,US-PA,884326,47,Music,yes
2020-04-30,Taylor Swift,12.75,US-PA,1014322,68,Music,yes
2020-05-31,Taylor Swift,12.8,US-PA,6793869,238,Music,yes
2020-06-30,Taylor Swift,10.25,US-PA,2042663,0,Music,yes
2020-07-31,Taylor Swift,28.0,US-PA,1839056,0,Music,yes
2020-08-31,Taylor Swift,18.2,US-PA,2140290,0,Music,yes
2020-09-30,Taylor Swift,13.75,US-PA,1204971,0,Music,yes
2020-10-31,Taylor Swift,10.75,US-PA,882094,0,Music,yes
2020-11-30,Taylor Swift,12.6,US-PA,1571405,0,Music,yes
2020-12-31,Taylor Swift,24.25,US-PA,1600803,0,Music,yes
2016-01-31,Martin Luther King Jr.,37.6,US-GA,19841,46,Activism,yes
2016-02-29,Martin Luther King Jr.,15.0,US-GA,12956,12,Activism,no
2016-03-31,Martin Luther King Jr.,11.0,US-GA,8474,13,Activism,no
2016-04-30,Martin Luther King Jr.,12.25,US-GA,7456,10,Activism,no
2016-05-31,Martin Luther King Jr.,10.8,US-GA,8438,9,Activism,no
2016-06-30,Martin Luther King Jr.,8.0,US-GA,6256,18,Activism,no
2016-07-31,Martin Luther King Jr.,7.0,US-GA,70949,26,Activism,no
2016-08-31,Martin Luther King Jr.,6.25,US-GA,223899,14,Activism,no
2016-09-30,Martin Luther King Jr.,9.0,US-GA,342295,9,Activism,no
2016-10-31,Martin Luther King Jr.,9.6,US-GA,380137,38,Activism,no
2016-11-30,Martin Luther King Jr.,11.5,US-GA,439544,6,Activism,yes
2016-12-31,Martin Luther King Jr.,8.25,US-GA,333720,16,Activism,no
2017-01-31,Martin Luther King Jr.,38.4,US-GA,1722909,31,Activism,yes
2017-02-28,Martin Luther King Jr.,13.75,US-GA,628470,16,Activism,yes
2017-03-31,Martin Luther King Jr.,10.25,US-GA,470292,14,Activism,yes
2017-04-30,Martin Luther King Jr.,10.8,US-GA,429708,31,Activism,yes
2017-05-31,Martin Luther King Jr.,9.25,US-GA,413895,19,Activism,yes
2017-06-30,Martin Luther King Jr.,6.75,US-GA,273937,8,Activism,no
2017-07-31,Martin Luther King Jr.,5.2,US-GA,240383,3,Activism,no
2017-08-31,Martin Luther King Jr.,8.0,US-GA,274288,12,Activism,no
2017-09-30,Martin Luther King Jr.,8.25,US-GA,311203,15,Activism,no
2017-10-31,Martin Luther King Jr.,9.4,US-GA,389491,10,Activism,no
2017-11-30,Martin Luther King Jr.,9.25,US-GA,383937,4,Activism,no
2017-12-31,Martin Luther King Jr.,9.0,US-GA,312216,9,Activism,no
2018-01-31,Martin Luther King Jr.,41.5,US-GA,1822096,99,Activism,yes
2018-02-28,Martin Luther King Jr.,14.25,US-GA,610466,31,Activism,yes
2018-03-31,Martin Luther King Jr.,11.5,US-GA,534979,55,Activism,yes
2018-04-30,Martin Luther King Jr.,19.4,US-GA,996383,87,Activism,yes
2018-05-31,Martin Luther King Jr.,10.25,US-GA,444728,28,Activism,yes
2018-06-30,Martin Luther King Jr.,6.5,US-GA,289819,12,Activism,no
2018-07-31,Martin Luther King Jr.,4.8,US-GA,221108,20,Activism,no
2018-08-31,Martin Luther King Jr.,6.75,US-GA,256820,13,Activism,no
2018-09-30,Martin Luther King Jr.,7.4,US-GA,311834,11,Activism,no
2018-10-31,Martin Luther King Jr.,9.5,US-GA,371024,5,Activism,no
2018-11-30,Martin Luther King Jr.,8.5,US-GA,345751,21,Activism,no
2018-12-31,Martin Luther King Jr.,8.4,US-GA,291165,28,Activism,no
2019-01-31,Martin Luther King Jr.,43.0,US-GA,1611729,34,Activism,yes
2019-02-28,Martin Luther King Jr.,14.75,US-GA,600404,21,Activism,yes
2019-03-31,Martin Luther King Jr.,10.8,US-GA,386830,8,Activism,no
2019-04-30,Martin Luther King Jr.,9.0,US-GA,362044,21,Activism,no
2019-05-31,Martin Luther King Jr.,9.25,US-GA,374871,16,Activism,no
2019-06-30,Martin Luther King Jr.,6.2,US-GA,250806,17,Activism,no
2019-07-31,Martin Luther King Jr.,5.5,US-GA,224861,35,Activism,no
2019-08-31,Martin Luther King Jr.,6.25,US-GA,263002,13,Activism,no
2019-09-30,Martin Luther King Jr.,7.0,US-GA,298986,23,Activism,no
2019-10-31,Martin Luther King Jr.,8.0,US-GA,346822,17,Activism,no
2019-11-30,Martin Luther King Jr.,8.5,US-GA,327417,11,Activism,no
2019-12-31,Martin Luther King Jr.,7.4,US-GA,301073,15,Activism,no
2020-01-31,Martin Luther King Jr.,38.0,US-GA,1463412,44,Activism,yes
2020-02-29,Martin Luther King Jr.,13.0,US-GA,592125,61,Activism,yes
2020-03-31,Martin Luther King Jr.,8.6,US-GA,377990,10,Activism,no
2020-04-30,Martin Luther King Jr.,8.5,US-GA,386522,16,Activism,no
2020-05-31,Martin Luther King Jr.,20.6,US-GA,547645,14,Activism,yes
2020-06-30,Martin Luther King Jr.,15.75,US-GA,1310993,28,Activism,yes
2020-07-31,Martin Luther King Jr.,7.75,US-GA,450508,12,Activism,yes
2020-08-31,Martin Luther King Jr.,7.8,US-GA,365261,20,Activism,no
2020-09-30,Martin Luther King Jr.,8.75,US-GA,352942,27,Activism,no
2020-10-31,Martin Luther King Jr.,7.25,US-GA,381904,55,Activism,no
2020-11-30,Martin Luther King Jr.,7.2,US-GA,395404,73,Activism,no
2020-12-31,Martin Luther King Jr.,5.5,US-GA,334475,21,Activism,no
2016-01-31,Indira Gandhi,27.2,IN-UP,174193,27,Politics,yes
2016-02-29,Indira Gandhi,27.0,IN-UP,152551,31,Politics,yes
2016-03-31,Indira Gandhi,26.5,IN-UP,159918,27,Politics,yes
2016-04-30,Indira Gandhi,25.5,IN-UP,130909,21,Politics,yes
2016-05-31,Indira Gandhi,26.8,IN-UP,161651,29,Politics,yes
2016-06-30,Indira Gandhi,27.25,IN-UP,163665,27,Politics,yes
2016-07-31,Indira Gandhi,28.8,IN-UP,163638,27,Politics,yes
2016-08-31,Indira Gandhi,32.25,IN-UP,166196,25,Politics,yes
2016-09-30,Indira Gandhi,29.5,IN-UP,162059,13,Politics,yes
2016-10-31,Indira Gandhi,35.8,IN-UP,197793,19,Politics,yes
2016-11-30,Indira Gandhi,48.25,IN-UP,283639,47,Politics,yes
2016-12-31,Indira Gandhi,33.75,IN-UP,209421,22,Politics,yes
2017-01-31,Indira Gandhi,32.8,IN-UP,197571,29,Politics,yes
2017-02-28,Indira Gandhi,28.75,IN-UP,154800,8,Politics,yes
2017-03-31,Indira Gandhi,28.25,IN-UP,166770,38,Politics,yes
2017-04-30,Indira Gandhi,25.0,IN-UP,125275,79,Politics,yes
2017-05-31,Indira Gandhi,27.25,IN-UP,147345,48,Politics,yes
2017-06-30,Indira Gandhi,31.75,IN-UP,160488,25,Politics,yes
2017-07-31,Indira Gandhi,43.0,IN-UP,242205,46,Politics,yes
2017-08-31,Indira Gandhi,40.5,IN-UP,214929,41,Politics,yes
2017-09-30,Indira Gandhi,33.0,IN-UP,176601,39,Politics,yes
2017-10-31,Indira Gandhi,45.0,IN-UP,257044,67,Politics,yes
2017-11-30,Indira Gandhi,53.5,IN-UP,279028,49,Politics,yes
2017-12-31,Indira Gandhi,36.8,IN-UP,213572,28,Politics,yes
2018-01-31,Indira Gandhi,35.5,IN-UP,186651,30,Politics,yes
2018-02-28,Indira Gandhi,33.5,IN-UP,163710,25,Politics,yes
2018-03-31,Indira Gandhi,37.0,IN-UP,215009,30,Politics,yes
2018-04-30,Indira Gandhi,32.4,IN-UP,155028,27,Politics,yes
2018-05-31,Indira Gandhi,38.0,IN-UP,203708,30,Politics,yes
2018-06-30,Indira Gandhi,42.75,IN-UP,211557,32,Politics,yes
2018-07-31,Indira Gandhi,42.8,IN-UP,217631,27,Politics,yes
2018-08-31,Indira Gandhi,59.75,IN-UP,321553,56,Politics,yes
2018-09-30,Indira Gandhi,47.2,IN-UP,184878,34,Politics,yes
2018-10-31,Indira Gandhi,65.75,IN-UP,255103,40,Politics,yes
2018-11-30,Indira Gandhi,60.25,IN-UP,261251,42,Politics,yes
2018-12-31,Indira Gandhi,55.0,IN-UP,247906,40,Politics,yes
2019-01-31,Indira Gandhi,56.0,IN-UP,305402,36,Politics,yes
2019-02-28,Indira Gandhi,56.25,IN-UP,260800,44,Politics,yes
2019-03-31,Indira Gandhi,56.2,IN-UP,301221,26,Politics,yes
2019-04-30,Indira Gandhi,53.5,IN-UP,298160,46,Politics,yes
2019-05-31,Indira Gandhi,59.5,IN-UP,373812,59,Politics,yes
2019-06-30,Indira Gandhi,42.6,IN-UP,197375,43,Politics,yes
2019-07-31,Indira Gandhi,39.5,IN-UP,181634,20,Politics,yes
2019-08-31,Indira Gandhi,53.0,IN-UP,261339,43,Politics,yes
2019-09-30,Indira Gandhi,44.0,IN-UP,203165,24,Politics,yes
2019-10-31,Indira Gandhi,49.75,IN-UP,225857,54,Politics,yes
2019-11-30,Indira Gandhi,55.25,IN-UP,246924,25,Politics,yes
2019-12-31,Indira Gandhi,45.4,IN-UP,215680,16,Politics,yes
2020-01-31,Indira Gandhi,47.0,IN-UP,208062,9,Politics,yes
2020-02-29,Indira Gandhi,37.75,IN-UP,176440,8,Politics,yes
2020-03-31,Indira Gandhi,35.6,IN-UP,176936,5,Politics,yes
2020-04-30,Indira Gandhi,42.25,IN-UP,242015,178,Politics,yes
2020-05-31,Indira Gandhi,39.4,IN-UP,245643,14,Politics,yes
2020-06-30,Indira Gandhi,37.75,IN-UP,229474,11,Politics,yes
2020-07-31,Indira Gandhi,35.0,IN-UP,203612,10,Politics,yes
2020-08-31,Indira Gandhi,39.6,IN-UP,228130,16,Politics,yes
2020-09-30,Indira Gandhi,37.0,IN-UP,168982,11,Politics,yes
2020-10-31,Indira Gandhi,45.75,IN-UP,221288,8,Politics,yes
2020-11-30,Indira Gandhi,40.4,IN-UP,231827,4,Politics,yes
2020-12-31,Indira Gandhi,36.75,IN-UP,185238,9,Politics,yes
2016-01-31,Mohanlal,18.2,IN-KL,81434,23,Cinema,no
2016-02-29,Mohanlal,21.75,IN-KL,84073,25,Cinema,yes
2016-03-31,Mohanlal,19.0,IN-KL,106305,49,Cinema,no
2016-04-30,Mohanlal,16.75,IN-KL,85469,18,Cinema,no
2016-05-31,Mohanlal,19.2,IN-KL,83428,25,Cinema,no
2016-06-30,Mohanlal,18.25,IN-KL,82798,8,Cinema,no
2016-07-31,Mohanlal,23.6,IN-KL,94591,30,Cinema,yes
2016-08-31,Mohanlal,23.75,IN-KL,92272,46,Cinema,yes
2016-09-30,Mohanlal,30.75,IN-KL,124640,52,Cinema,yes
2016-10-31,Mohanlal,35.4,IN-KL,120758,45,Cinema,yes
2016-11-30,Mohanlal,29.25,IN-KL,103822,76,Cinema,yes
2016-12-31,Mohanlal,25.75,IN-KL,92655,77,Cinema,yes
2017-01-31,Mohanlal,26.0,IN-KL,98757,38,Cinema,yes
2017-02-28,Mohanlal,25.5,IN-KL,89138,31,Cinema,yes
2017-03-31,Mohanlal,24.0,IN-KL,90742,33,Cinema,yes
2017-04-30,Mohanlal,33.0,IN-KL,122796,84,Cinema,yes
2017-05-31,Mohanlal,28.5,IN-KL,111108,103,Cinema,yes
2017-06-30,Mohanlal,24.0,IN-KL,83167,40,Cinema,yes
2017-07-31,Mohanlal,29.4,IN-KL,101628,52,Cinema,yes
2017-08-31,Mohanlal,25.0,IN-KL,75382,51,Cinema,yes
2017-09-30,Mohanlal,26.5,IN-KL,101081,38,Cinema,yes
2017-10-31,Mohanlal,23.4,IN-KL,92218,30,Cinema,yes
2017-11-30,Mohanlal,20.75,IN-KL,74967,0,Cinema,no
2017-12-31,Mohanlal,27.8,IN-KL,83535,0,Cinema,yes
2018-01-31,Mohanlal,27.75,IN-KL,97824,48,Cinema,yes
2018-02-28,Mohanlal,26.0,IN-KL,76065,1,Cinema,yes
2018-03-31,Mohanlal,25.0,IN-KL,85380,4,Cinema,yes
2018-04-30,Mohanlal,36.4,IN-KL,83568,36,Cinema,yes
2018-05-31,Mohanlal,36.5,IN-KL,113807,75,Cinema,yes
2018-06-30,Mohanlal,28.0,IN-KL,88241,66,Cinema,yes
2018-07-31,Mohanlal,26.4,IN-KL,91179,3,Cinema,yes
2018-08-31,Mohanlal,27.75,IN-KL,94392,23,Cinema,yes
2018-09-30,Mohanlal,24.8,IN-KL,88210,8,Cinema,yes
2018-10-31,Mohanlal,26.75,IN-KL,76889,1,Cinema,yes
2018-11-30,Mohanlal,21.0,IN-KL,70158,0,Cinema,no
2018-12-31,Mohanlal,27.4,IN-KL,103211,6,Cinema,yes
2019-01-31,Mohanlal,24.75,IN-KL,106823,8,Cinema,yes
2019-02-28,Mohanlal,18.25,IN-KL,72751,0,Cinema,no
2019-03-31,Mohanlal,25.0,IN-KL,93974,2,Cinema,yes
2019-04-30,Mohanlal,24.0,IN-KL,105450,5,Cinema,yes
2019-05-31,Mohanlal,26.75,IN-KL,143825,11,Cinema,yes
2019-06-30,Mohanlal,18.6,IN-KL,76235,7,Cinema,no
2019-07-31,Mohanlal,18.25,IN-KL,74446,19,Cinema,no
2019-08-31,Mohanlal,17.5,IN-KL,83444,12,Cinema,no
2019-09-30,Mohanlal,22.8,IN-KL,104413,6,Cinema,yes
2019-10-31,Mohanlal,18.5,IN-KL,96515,3,Cinema,no
2019-11-30,Mohanlal,17.0,IN-KL,149400,13,Cinema,no
2019-12-31,Mohanlal,18.0,IN-KL,163511,10,Cinema,no
2020-01-31,Mohanlal,18.0,IN-KL,98466,15,Cinema,no
2020-02-29,Mohanlal,17.0,IN-KL,88811,13,Cinema,no
2020-03-31,Mohanlal,23.8,IN-KL,129703,8,Cinema,yes
2020-04-30,Mohanlal,26.75,IN-KL,171426,0,Cinema,yes
2020-05-31,Mohanlal,39.4,IN-KL,226114,11,Cinema,yes
2020-06-30,Mohanlal,20.25,IN-KL,95962,5,Cinema,no
2020-07-31,Mohanlal,21.0,IN-KL,98627,14,Cinema,no
2020-08-31,Mohanlal,19.4,IN-KL,89631,12,Cinema,no
2020-09-30,Mohanlal,18.75,IN-KL,77987,12,Cinema,no
2020-10-31,Mohanlal,17.75,IN-KL,71412,12,Cinema,no
2020-11-30,Mohanlal,17.8,IN-KL,75979,10,Cinema,no
2020-12-31,Mohanlal,18.5,IN-KL,70918,12,Cinema,no
2016-01-31,Vijay Mallya,2.2,IN-KA,43804,20,Entrepreneur,no
2016-02-29,Vijay Mallya,13.0,IN-KA,142293,26,Entrepreneur,no
2016-03-31,Vijay Mallya,52.75,IN-KA,958552,185,Entrepreneur,yes
2016-04-30,Vijay Mallya,18.0,IN-KA,242830,47,Entrepreneur,no
2016-05-31,Vijay Mallya,10.0,IN-KA,160811,84,Entrepreneur,no
2016-06-30,Vijay Mallya,6.25,IN-KA,85186,8,Entrepreneur,no
2016-07-31,Vijay Mallya,5.0,IN-KA,67631,56,Entrepreneur,no
2016-08-31,Vijay Mallya,3.5,IN-KA,48045,0,Entrepreneur,no
2016-09-30,Vijay Mallya,3.5,IN-KA,55254,9,Entrepreneur,no
2016-10-31,Vijay Mallya,2.8,IN-KA,42324,2,Entrepreneur,no
2016-11-30,Vijay Mallya,6.5,IN-KA,73420,7,Entrepreneur,no
2016-12-31,Vijay Mallya,3.5,IN-KA,48778,2,Entrepreneur,no
2017-01-31,Vijay Mallya,3.4,IN-KA,54348,2,Entrepreneur,no
2017-02-28,Vijay Mallya,4.0,IN-KA,55074,17,Entrepreneur,no
2017-03-31,Vijay Mallya,4.75,IN-KA,61741,20,Entrepreneur,no
2017-04-30,Vijay Mallya,17.8,IN-KA,209489,60,Entrepreneur,no
2017-05-31,Vijay Mallya,4.0,IN-KA,68128,59,Entrepreneur,no
2017-06-30,Vijay Mallya,8.5,IN-KA,102761,54,Entrepreneur,no
2017-07-31,Vijay Mallya,3.8,IN-KA,57166,28,Entrepreneur,no
2017-08-31,Vijay Mallya,2.5,IN-KA,37564,24,Entrepreneur,no
2017-09-30,Vijay Mallya,2.0,IN-KA,34054,13,Entrepreneur,no
2017-10-31,Vijay Mallya,5.8,IN-KA,65132,26,Entrepreneur,no
2017-11-30,Vijay Mallya,2.75,IN-KA,46335,23,Entrepreneur,no
2017-12-31,Vijay Mallya,4.4,IN-KA,66469,32,Entrepreneur,no
2018-01-31,Vijay Mallya,3.0,IN-KA,54341,22,Entrepreneur,no
2018-02-28,Vijay Mallya,6.5,IN-KA,107740,30,Entrepreneur,no
2018-03-31,Vijay Mallya,11.25,IN-KA,182838,47,Entrepreneur,no
2018-04-30,Vijay Mallya,6.4,IN-KA,104149,24,Entrepreneur,no
2018-05-31,Vijay Mallya,5.25,IN-KA,72551,32,Entrepreneur,no
2018-06-30,Vijay Mallya,5.5,IN-KA,60034,18,Entrepreneur,no
2018-07-31,Vijay Mallya,6.2,IN-KA,82678,29,Entrepreneur,no
2018-08-31,Vijay Mallya,4.25,IN-KA,72316,56,Entrepreneur,no
2018-09-30,Vijay Mallya,7.2,IN-KA,116464,4,Entrepreneur,no
2018-10-31,Vijay Mallya,3.25,IN-KA,46784,25,Entrepreneur,no
2018-11-30,Vijay Mallya,3.5,IN-KA,48061,16,Entrepreneur,no
2018-12-31,Vijay Mallya,10.6,IN-KA,122183,48,Entrepreneur,no
2019-01-31,Vijay Mallya,3.75,IN-KA,59518,29,Entrepreneur,no
2019-02-28,Vijay Mallya,6.75,IN-KA,81189,7,Entrepreneur,no
2019-03-31,Vijay Mallya,7.4,IN-KA,177788,9,Entrepreneur,no
2019-04-30,Vijay Mallya,5.5,IN-KA,126284,2,Entrepreneur,no
2019-05-31,Vijay Mallya,3.5,IN-KA,64212,3,Entrepreneur,no
2019-06-30,Vijay Mallya,7.0,IN-KA,116409,1,Entrepreneur,no
2019-07-31,Vijay Mallya,4.75,IN-KA,78783,9,Entrepreneur,no
2019-08-31,Vijay Mallya,3.25,IN-KA,61047,28,Entrepreneur,no
2019-09-30,Vijay Mallya,2.2,IN-KA,44445,4,Entrepreneur,no
2019-10-31,Vijay Mallya,2.0,IN-KA,40718,31,Entrepreneur,no
2019-11-30,Vijay Mallya,2.0,IN-KA,39245,26,Entrepreneur,no
2019-12-31,Vijay Mallya,3.0,IN-KA,43511,24,Entrepreneur,no
2020-01-31,Vijay Mallya,2.75,IN-KA,53796,24,Entrepreneur,no
2020-02-29,Vijay Mallya,3.5,IN-KA,54529,23,Entrepreneur,no
2020-03-31,Vijay Mallya,3.2,IN-KA,85570,28,Entrepreneur,no
2020-04-30,Vijay Mallya,4.5,IN-KA,80411,16,Entrepreneur,no
2020-05-31,Vijay Mallya,8.8,IN-KA,84273,8,Entrepreneur,no
2020-06-30,Vijay Mallya,3.75,IN-KA,79474,24,Entrepreneur,no
2020-07-31,Vijay Mallya,3.0,IN-KA,61667,29,Entrepreneur,no
2020-08-31,Vijay Mallya,4.0,IN-KA,74275,16,Entrepreneur,no
2020-09-30,Vijay Mallya,3.5,IN-KA,68314,14,Entrepreneur,no
2020-10-31,Vijay Mallya,13.0,IN-KA,453352,33,Entrepreneur,yes
2020-11-30,Vijay Mallya,5.4,IN-KA,175035,20,Entrepreneur,no
2020-12-31,Vijay Mallya,3.75,IN-KA,88918,16,Entrepreneur,no
2016-01-31,Rohit Sharma,6.8,IN-MH,221659,131,Sports,no
2016-02-29,Rohit Sharma,5.0,IN-MH,105342,34,Sports,no
2016-03-31,Rohit Sharma,6.25,IN-MH,144024,31,Sports,no
2016-04-30,Rohit Sharma,5.75,IN-MH,109957,23,Sports,no
2016-05-31,Rohit Sharma,5.0,IN-MH,103508,19,Sports,no
2016-06-30,Rohit Sharma,3.25,IN-MH,62197,6,Sports,no
2016-07-31,Rohit Sharma,3.0,IN-MH,47810,21,Sports,no
2016-08-31,Rohit Sharma,3.5,IN-MH,46681,49,Sports,no
2016-09-30,Rohit Sharma,3.5,IN-MH,50148,37,Sports,no
2016-10-31,Rohit Sharma,5.0,IN-MH,102423,41,Sports,no
2016-11-30,Rohit Sharma,3.25,IN-MH,50738,14,Sports,no
2016-12-31,Rohit Sharma,3.5,IN-MH,51354,5,Sports,no
2017-01-31,Rohit Sharma,3.8,IN-MH,70623,9,Sports,no
2017-02-28,Rohit Sharma,3.75,IN-MH,54243,18,Sports,no
2017-03-31,Rohit Sharma,3.75,IN-MH,56446,21,Sports,no
2017-04-30,Rohit Sharma,4.6,IN-MH,83294,16,Sports,no
2017-05-31,Rohit Sharma,5.75,IN-MH,112461,47,Sports,no
2017-06-30,Rohit Sharma,8.0,IN-MH,170560,77,Sports,no
2017-07-31,Rohit Sharma,3.4,IN-MH,49232,38,Sports,no
2017-08-31,Rohit Sharma,4.25,IN-MH,76356,57,Sports,no
2017-09-30,Rohit Sharma,4.25,IN-MH,93177,45,Sports,no
2017-10-31,Rohit Sharma,6.0,IN-MH,146937,96,Sports,no
2017-11-30,Rohit Sharma,4.25,IN-MH,107906,45,Sports,no
2017-12-31,Rohit Sharma,21.6,IN-MH,461416,31,Sports,yes
2018-01-31,Rohit Sharma,5.0,IN-MH,93204,43,Sports,no
2018-02-28,Rohit Sharma,6.0,IN-MH,124636,86,Sports,no
2018-03-31,Rohit Sharma,5.75,IN-MH,110807,87,Sports,no
2018-04-30,Rohit Sharma,9.2,IN-MH,177757,76,Sports,no
2018-05-31,Rohit Sharma,7.0,IN-MH,139535,52,Sports,no
